Date,Open,High,Low,Close,Volume
2018-04-11,95.94317559917819,96.36357788723683,95.43179793326937,96.22174453834418,2250397
2018-04-12,95.8099196822126,96.02290199845628,95.60404707339208,95.84330082350803,2733909
2018-04-13,96.64936895815042,97.04962212325617,96.47025350081229,96.50557088687135,2295971
2018-04-16,96.18369633016536,96.3901124943991,95.95622462424231,96.1074794414316,1229692
2018-04-17,96.12131063962893,96.2991736478357,95.91483772486822,95.92106921785008,2550051
2018-04-18,96.39410849172191,96.4295246388295,95.85984079647743,96.17462530401909,4524412
2018-04-19,96.9486663922593,97.02168159318408,96.68720490614002,96.78409924640827,2992103
2018-04-20,97.0341659072979,97.14293139424717,96.83554505880383,96.86534499669209,3311419
2018-04-23,97.59700657806428,98.23516790398457,97.39399370704308,97.56176166979711,2359098
2018-04-24,97.4752003748751,97.93650636413527,97.31142677541534,97.68207775270638,1204591
2018-04-25,97.9301409870509,98.8068684210313,97.46756367507825,97.86528805709914,4831896
2018-04-26,98.59015089649921,98.92701394171611,98.3618618200275,98.53945677532296,1318196
2018-04-27,99.21235358927586,99.39180430649954,99.04390698622252,99.22771889010352,1453247
2018-04-30,99.38707330673542,99.4325386368851,99.23405196551907,99.3038977774645,1477366
2018-05-01,99.26324069079796,99.31803343534754,99.16391001243232,99.19209968126793,2076813
2018-05-02,99.08894979607386,99.18080436940598,98.28491041682784,98.84564385692238,4944829
2018-05-03,99.1383293586377,99.34842785510479,99.05812164675682,99.10542665535438,4737141
2018-05-04,98.96998747627535,99.90383814895155,98.79214980715024,99.38381645957716,3820643
2018-05-07,100.1682630671746,100.25010764699648,99.2248414759555,99.39312223587102,3826359
2018-05-08,99.54748728242933,100.10184622890526,99.54112722172806,99.85480471332237,1436881
2018-05-09,99.03267741102097,99.62164132000188,98.71249232145134,99.44979676519756,1927123
2018-05-10,99.3072481153565,99.64519453286832,98.90384981680184,99.41822854114264,2660512
2018-05-11,99.19437417590835,99.69671258607569,99.13009424844398,99.38882492277608,2093724
2018-05-14,99.55902337200035,99.73749773018059,99.48552244617849,99.63189773720795,1038727
2018-05-15,100.08099826789699,100.14557137835718,99.83333700948688,99.98092565365893,3323682
2018-05-16,99.68122821169983,100.16733685290602,99.44405846846338,99.87533357388324,3479004
2018-05-17,99.6919431607006,100.60874825543324,99.21907466822321,99.59529068258351,4777054
2018-05-18,99.32125923486137,99.52533165893496,98.96297380189206,99.23819758301921,2068122
2018-05-21,98.92863007527419,99.24687709005889,98.4669348525872,98.98439944620696,3953129
2018-05-22,99.12689656446435,99.62131314379653,99.0956099341483,99.4338071046761,2569388
2018-05-23,97.90412144196924,98.42626855909029,97.8721937434459,98.31718572213401,3639531
2018-05-24,99.04141419620336,99.15894185176806,98.8217217263173,98.93174829267655,2545847
2018-05-25,98.18278657264105,98.8010097572903,98.0482391664306,98.45323220487546,1007295
2018-05-28,98.46764576679965,98.54499489824218,98.1380663523387,98.4816641893002,2463331
2018-05-29,97.92891754235576,98.3119777010825,97.56245250966435,98.14200934832442,1831897
2018-05-30,97.78662173796474,98.2756915044615,97.69864484153385,97.99783940636985,2479347
2018-05-31,97.70910721699225,98.2508315400365,97.30497044481453,97.96558428481461,2395682
2018-06-01,97.64877881761785,97.67796332273794,97.41466989806838,97.63149857172013,1288124
2018-06-04,97.59914632445907,98.35957493346531,97.25798015495317,97.86534962128306,1469521
2018-06-05,97.94333794552429,98.34319086906332,97.9080579897838,98.00055970030452,4519938
2018-06-06,97.5044356092191,98.07091167462809,97.32000415099178,97.41891880683086,3920632
2018-06-07,97.49576679929132,97.69549220341753,97.3384521798417,97.36934758399671,1775829
2018-06-08,97.37903483815185,97.74445089008329,96.80340595406524,97.22910899411958,1856018
2018-06-11,96.94745949470098,97.24746863554599,96.67905529306528,96.73827740831936,2035705
2018-06-12,97.56632673625447,97.84186013034281,97.14341284632454,97.26411533548361,1338024
2018-06-13,95.65861983076339,95.94974213004781,95.40240889586772,95.93906180366773,4487214
2018-06-14,96.11260645275729,97.19617795248114,95.9590335902628,96.44921337773214,4920562
2018-06-15,96.03302907631219,96.64861820493606,96.03112202903417,96.07794131300174,4538171
2018-06-18,95.7930340637798,96.2381517787096,95.65909764424909,95.76239069492934,2078426
2018-06-19,95.74245465331073,96.09818793656802,95.14841681592176,95.59416477372571,3184292
2018-06-20,96.42388408095661,96.69589096236696,95.91613250685896,95.99427793002363,4754728
2018-06-21,95.58501637780581,96.25688085486502,95.22093841957353,95.95768239550809,2644845
2018-06-22,95.61603336929687,96.11438440956788,95.55969746757883,95.75911036609638,3600261
2018-06-25,95.90508812335976,95.90985472433512,95.09704325305881,95.6910474744354,4937033
2018-06-26,96.47042907773681,96.75608359221954,96.37129945730493,96.44847256031002,4441138
2018-06-27,95.60755303973053,96.26503510314136,95.22021089168153,95.89147527055613,1300037
2018-06-28,95.83671697431332,96.12033653194324,95.35132315281199,95.86847981283563,3194293
2018-06-29,96.70937937284123,97.17199836831001,95.77680962640916,96.31807206254926,3662086
2018-07-02,96.13536782515673,96.31226430519801,95.41222296851981,95.89722108460167,2085965
2018-07-03,95.59467495793055,95.96911281615857,95.25973561701316,95.73076929318292,2427764
2018-07-04,96.30425195638537,96.37524778273172,96.20052899073634,96.2694715206542,3940245
2018-07-05,95.84769978582067,96.02395812687992,95.79518802571718,95.95411292546851,3474880
2018-07-06,96.48826078888806,96.60892753430323,96.13396706849123,96.34944292227557,2137952
2018-07-09,96.24542949217982,96.59228399986573,95.86871026225984,96.5245779279197,3622969
2018-07-10,96.90830393929643,97.23177301872593,96.80233477185486,97.11103916588013,3281939
2018-07-11,96.34551479525769,96.75648805629025,95.9970782721322,96.63575746349944,1609602
2018-07-12,96.58438538528618,97.18707115805526,96.2330655292171,96.73903865377503,3810542
2018-07-13,96.81589970237967,96.91503853575968,96.75866267209074,96.87018829221698,2006802
2018-07-16,96.59650129341291,96.74760277555328,96.43833309020333,96.6101227687149,1239684
2018-07-17,95.78547765024612,96.05249228844937,95.23725112508757,95.51169944311664,4766860
2018-07-18,94.53245968658784,95.1723195532442,94.3736879625266,95.104986248896,3942235
2018-07-19,95.03274613619563,95.12974819360137,94.9945512652969,95.01305676230369,1954226
2018-07-20,95.25334766832889,95.3107055293445,94.74831788749584,95.02684333771022,4958771
2018-07-23,94.30632311488105,94.76313706925457,93.88754764646151,93.97204433951188,3734254
2018-07-24,94.2356624851341,94.27050223969712,93.865079752735,93.93491281412408,4064253
2018-07-25,93.41625510020619,93.63484222343988,93.25909717979312,93.59066904206746,1431236
2018-07-26,93.55468220795161,93.77833150960979,93.41977325487507,93.69008207471845,4344336
2018-07-27,93.00277304880782,93.67904143998543,92.53178381848208,93.35338484734,1431162
2018-07-30,94.71692437983911,95.2002810488109,94.14290853245974,94.3833404035685,3045033
2018-07-31,93.94440491750451,94.00391757482701,93.60730863290196,93.99742191533147,4276859
2018-08-01,94.74860717022734,94.89487942765906,94.22680285185176,94.71110886936647,1311375
2018-08-02,94.0475065672753,94.21199772489042,93.85222612072589,93.98915046038154,2561965
2018-08-03,93.33642770363315,93.87909258790283,92.94859687830689,93.56877122033478,4064647
2018-08-06,93.95099863787262,94.21415543331709,93.84455475534638,93.84518216928186,2821542
2018-08-07,93.45272780052166,93.53245350718562,92.97825359760068,93.26412205123714,2219700
2018-08-08,92.11670035024916,92.24070642755764,92.02951223536174,92.20438951571023,2287364
2018-08-09,90.93028174623427,91.24641053736417,90.89185391556725,91.01492109889031,3199118
2018-08-10,90.32215656605304,90.59863060593119,90.25256206908186,90.43593954193793,1100874
2018-08-13,90.07512219364817,90.270194906296,89.59243525926591,89.82344194704544,3481950
2018-08-14,89.90232131917861,90.34020832409274,89.66114343981707,90.08128317496391,1079047
2018-08-15,89.6857531894669,90.09581688168961,89.35393412346363,89.6375737533857,3780401
2018-08-16,89.41523656646129,89.9825299729753,88.94507579634222,89.40206083476274,2579778
2018-08-17,90.01988380127884,90.36343028905699,89.49691726643232,90.24218816575592,2053924
2018-08-20,89.96445417686553,90.11460196731144,89.21063420797063,89.98889598449679,1271945
2018-08-21,89.60422907046627,90.04813128942013,89.0707041797574,89.47376697584444,1039516
2018-08-22,89.88064910615635,89.99060601135535,89.81923231062278,89.96240731982044,3221052
2018-08-23,89.59801022469748,90.05436236335824,89.46836264754351,89.74331280320541,4017468
2018-08-24,89.37547142329417,89.65422751199068,89.31483792921486,89.4409783152412,1745629
2018-08-27,89.36213549693093,89.45104732904291,89.18614839064003,89.435473962153,1520814
2018-08-28,88.76312691118247,89.11707227177808,88.53565526603366,89.02290727127985,1137637
2018-08-29,89.23879602078036,89.29760971330005,88.63857718713983,89.08751839404196,1263672
2018-08-30,90.07180898654896,90.3280018643565,89.5189346889447,90.00905547526331,2900083
2018-08-31,90.73560570922689,90.84864203894864,90.3735648286794,90.43856240210314,2742805
2018-09-03,88.94468944352434,89.49660431914951,88.57097153500098,89.25974190531575,1969904
2018-09-04,89.23100967680234,89.35205064639761,89.00600791570264,89.03027942133117,2060098
2018-09-05,89.37668475089534,89.44588583340199,88.84402690941496,89.40282293697801,1538361
2018-09-06,89.11292132436023,89.49515490638485,89.03618653477027,89.09410657289013,3923369
2018-09-07,89.08282839946011,89.59407183311016,89.02532976408112,89.0627400967038,1626545
2018-09-10,88.93899128850042,89.4736167315236,88.91295320345723,89.23086741744576,2566477
2018-09-11,89.87215070679616,89.93814443996358,89.01519406160283,89.53559564676232,1671274
2018-09-12,89.10415641759946,89.18790044189633,88.48768116980426,88.9761033948735,1351837
2018-09-13,88.61095297840771,88.93998576228832,87.80358249892161,88.57107896593257,4217338
2018-09-14,89.3879141363928,89.73105547113278,88.96033111391635,89.12746926498349,4351158
2018-09-17,88.80959410559844,89.1469033404549,88.52740760182846,88.84662008577006,2733330
2018-09-18,88.35442772894638,88.64555081718828,88.32576478079908,88.45754942748059,3362785
2018-09-19,88.4109541264889,88.50403465136262,87.63923147748005,87.95598572544942,3774072
2018-09-20,87.38576203141523,87.91569698990087,87.14400556121669,87.29850390613348,4442302
2018-09-21,86.84729043055289,87.02364587362655,86.70008057267194,87.01722778075566,3957248
2018-09-24,86.85546243920601,87.2699807196105,86.40676824269863,86.77743818421126,2651310
2018-09-25,86.40667094777412,86.67172672937642,86.38541383594868,86.57694301714632,1606422
2018-09-26,86.28430818951911,86.63015103814978,86.04908519645983,86.46625736356432,2327487
2018-09-27,86.24820131852708,86.68402111280646,85.82093724249873,85.95882066914356,3305495
2018-09-28,86.01887822841877,86.44233342027445,85.95549652840002,85.9625515940054,4613625
2018-10-01,85.93552357608793,86.12604042481998,85.40883174425576,85.79846779804427,2172530
2018-10-02,85.51932673374442,86.01466883298738,85.50148107721957,85.82728137715765,3215799
2018-10-03,84.66305259736232,85.1314808500152,84.1045404290095,84.90981794512857,3275657
2018-10-04,84.67114784897736,84.97516348330483,84.39933839922601,84.81253426081368,2221494
2018-10-05,85.57246451647534,85.882287465686,85.25164855574046,85.30327776361005,2155432
2018-10-08,86.70288807205023,86.81120193833257,85.1716634261283,86.41173231133959,1710921
2018-10-09,86.35498357889378,86.6111022683422,86.18698952365395,86.53647969728641,1414183
2018-10-10,86.7692143842072,87.25648499776226,86.43679488795303,86.62445319880197,4159062
2018-10-11,86.62243891268943,86.68647430378412,86.57150714987216,86.61788729691094,1767141
2018-10-12,86.46187240021669,86.88229523439706,86.37587257650911,86.48216227464741,2256698
2018-10-15,86.64359623947934,86.81740853903548,86.59758945178109,86.75454272339938,4987658
2018-10-16,87.18238267379658,87.4736598621409,86.68785699625761,87.0198698394881,1387679
2018-10-17,86.19991072152129,86.50556134671865,86.07213994780139,86.1880204665525,1872784
2018-10-18,85.69252040774568,85.92113883732613,85.3066521918871,85.73762731276763,2441755
2018-10-19,85.41767586058566,85.47394897043553,84.66415388370856,85.26666713742542,3186849
2018-10-22,85.82607536569596,86.18924539337988,85.45219465840421,86.02493518066302,4636147
2018-10-23,86.8027955902456,86.83613573601632,86.5455679072237,86.57337429726826,3713501
2018-10-24,85.64066781410244,86.50672785095668,85.00469856412205,86.242514551741,2910539
2018-10-25,86.75855659629173,87.14490060836556,86.45251242822543,86.92198827710715,3347118
2018-10-26,88.03690039398069,88.55383655723816,87.48230518740263,87.65832491895992,3259812
2018-10-29,88.4027581755732,88.63969867317515,88.16435705053301,88.45098102769981,1594330
2018-10-30,88.08332888349199,88.30177141946454,87.55108704063794,88.25709167730086,3874927
2018-10-31,88.69318760922246,89.46006194563996,88.17145808705308,88.3498764639224,2976772
2018-11-01,88.11137406147124,88.45839104619625,87.89403240639946,88.092904623136,3638840
2018-11-02,88.32381476517627,88.8391481073859,87.65858343364243,87.98300219494263,3088583
2018-11-05,88.12784361216904,88.73647853361801,88.03345513724524,88.35265731400192,2754268
2018-11-06,89.0246281246394,89.36179769371994,88.72359352484196,88.82566416254946,1938109
2018-11-07,89.57816922762535,89.78419179239755,89.06547162103485,89.35204954851092,2597628
2018-11-08,89.56884641872811,89.62873090717213,89.11425639687653,89.4738830761693,2386111
2018-11-09,88.92423543784452,89.28417468270581,88.72594854240594,88.87914936605512,1879548
2018-11-12,88.38537997788384,88.53865345458979,88.10385424642799,88.4605886454213,4829829
2018-11-13,88.7591377200329,88.97678499819578,88.61059998635484,88.62948901640168,2807383
2018-11-14,89.05422504378855,89.10735581969159,88.2087717439361,88.70082641555885,2265662
2018-11-15,87.96840648645326,88.17113836699357,87.53275385568055,87.74454703825074,1490289
2018-11-16,88.04731727746267,88.21244797026841,88.0318431268584,88.05779601362376,4345918
2018-11-19,87.33941313834498,87.54613730664194,86.85008971290056,87.22249471589703,4695919
2018-11-20,86.17716000151212,86.2585707331703,85.7680909110282,86.14837364333097,2868008
2018-11-21,85.8481923798247,86.3382264455927,85.82250189412757,85.9404389478564,3569140
2018-11-22,86.36914582459612,86.63400787746045,85.95365014922562,86.04430616218217,3625466
2018-11-23,86.31704165468354,86.75880287580354,86.11227131311519,86.27279323425684,1681746
2018-11-26,85.37720829708461,85.97960924223715,85.29500458984205,85.685870760186,4758322
2018-11-27,85.33000734635603,85.77299097374954,85.00858648101973,85.69889582710933,3143972
2018-11-28,85.96142703450737,86.13098726429136,85.72124154177486,85.80738405105075,2905094
2018-11-29,87.64588900054922,87.664720720092,87.26714678147476,87.48552067039147,3852213
2018-11-30,87.0429464841558,87.28928338941454,86.96123436294802,87.02777470949523,1955781
2018-12-03,86.1533265645954,86.41408011082322,85.820732861797,86.38499392728221,4261834
2018-12-04,84.79684172858651,85.11091260063917,84.64090970143396,84.77424373558763,2013919
2018-12-05,85.18072624503567,85.36446030325688,84.8957355542587,85.08373985649409,2478775
2018-12-06,85.29556673652438,85.38574307371837,84.986349416856,85.16524457556396,4883042
2018-12-07,85.21177512800848,85.32831897268402,84.7900205147946,85.20703200131912,4204274
2018-12-10,85.61866109805358,85.68144890186505,85.00395046104839,85.38951140043255,3512434
2018-12-11,85.67293066213378,85.94873624273004,85.48833960191794,85.50821644647357,4817958
2018-12-12,85.77719421981293,86.1333516029316,85.44392471844345,85.95553778128975,3335302
2018-12-13,86.5127558705539,86.51744546003107,86.12233966336,86.43957193340276,3729004
2018-12-14,87.08604614194995,87.26881857937941,86.85782123736179,87.0748186931371,1123123
2018-12-17,86.7174634208096,86.97796029195396,86.38285295851792,86.85851401872539,2967360
2018-12-18,86.58691735195727,86.82512959348392,86.21752505988921,86.64288082127986,2449905
2018-12-19,87.58533856303511,87.6631204889444,87.46723055878302,87.52769503479895,4779706
2018-12-20,87.11615986439973,87.36514184212655,86.5700067731342,87.27304628612131,1895384
2018-12-21,87.80516067826625,88.1742918248665,87.26755230655166,87.50235736776307,3462611
2018-12-24,87.1402193163184,87.41787610050389,86.63319217714212,87.20712197865986,2929045
2018-12-25,87.62368063673355,87.70899066811984,87.3729385415455,87.63092921298109,4255404
2018-12-26,87.67227426048348,87.9404138204715,87.43941750604348,87.51400978592606,1654259
2018-12-27,87.83840379610803,88.38585513114367,87.63190988200174,87.90232645262684,4378046
2018-12-28,88.40761006418684,88.48649942719004,88.24078422515197,88.28523755129925,1338561
2018-12-31,88.06327777506391,88.30921895574865,87.90257515058018,88.08433444244112,3264172
2019-01-01,87.7994462195037,88.03444646200121,87.5731687700226,87.77900187311387,2220733
2019-01-02,88.46101499383236,88.72453067184512,88.34745122147503,88.48283862445348,3134144
2019-01-03,87.80238009951901,88.02777098917498,87.71938292066626,87.80669104138829,3796392
2019-01-04,87.80593347076523,88.66973426016357,87.7507349841001,87.78003205800509,2335712
2019-01-07,87.27636335573274,87.58771113735867,87.16806666163615,87.42538602628704,4263916
2019-01-08,88.40093290708634,88.96441392342102,88.10287759856618,88.21117659193209,1651252
2019-01-09,88.68149756878215,89.15557098512645,87.9033567409419,88.26667380855626,3718597
2019-01-10,88.19885542162794,88.45555354438034,88.19124750257359,88.31878695789716,2347836
2019-01-11,88.71771894385554,88.94973857510523,87.94974030926103,88.48764391969587,1562361
2019-01-14,88.37202951772855,88.7153829518902,88.28140664829718,88.53312685357486,3893124
2019-01-15,88.69071394923637,89.13267224294542,88.37457972591154,88.5601826545564,2391719
2019-01-16,88.10737845099435,88.3086438285659,87.47017942590918,88.18051148243967,1783437
2019-01-17,88.8410054367423,88.84975005985258,88.51610130468198,88.76208368335251,3553710
2019-01-18,89.3113095875915,89.50221936326761,89.28923336103558,89.43662502996567,2362834
2019-01-21,90.00397873981764,90.4849628792545,88.9799324519288,89.54881942589277,4421681
2019-01-22,89.60858260894327,89.88007406068665,89.37382727577031,89.556566909617,1076509
2019-01-23,89.31551090462334,89.52726355708334,89.1988497496744,89.40783819302082,4199007
2019-01-24,89.1703000657877,89.55520175902122,88.72886994184945,89.24097363532394,4814890
2019-01-25,89.20916430384555,89.24459907293853,88.72768949436022,89.19378696226752,4943254
2019-01-28,88.9800457980884,89.1406170257294,88.62983564070777,88.96853862702096,2100409
2019-01-29,88.63403301078601,89.44948800741938,88.54852417705983,88.90102917572843,3233457
2019-01-30,88.72475034279076,88.9730138304552,88.13388219452351,88.48873631070082,4401622
2019-01-31,88.22286227483188,88.68479738981367,87.53020798345207,87.91187372750466,1265199
2019-02-01,88.42868800575704,88.51121826100459,88.14125087892526,88.2485889896904,3899802
2019-02-04,88.95232649490035,89.18576861884983,88.55502397266912,88.79102151103528,3891897
2019-02-05,88.62627741987723,88.67084618106145,88.25373208835317,88.41688597782836,4374661
2019-02-06,88.76017268350682,88.89662340650469,88.0488528709737,88.8183366103578,3661553
2019-02-07,88.76725023380727,88.89775041597939,87.99597439548158,88.6543851611785,1198722
2019-02-08,88.2563514430656,88.69198843521751,87.65989271553636,88.2392468173423,3227990
2019-02-11,88.0682738770307,88.1176829666192,87.88791451403941,88.04575425099887,2864886
2019-02-12,87.60292260326838,87.81150498311708,87.41709039864347,87.65779463534192,1059098
2019-02-13,87.61389397306657,87.85479844411122,86.85200606546381,87.36645273148412,4952876
2019-02-14,87.36247381005076,87.5984273613982,86.97510843593147,87.27611581498493,2057286
2019-02-15,87.44211774091089,87.65947932763581,87.19592237102368,87.4211140774499,1718661
2019-02-18,87.5054334646081,87.7252387642151,87.15863355344878,87.69204098993004,1831552
2019-02-19,87.15696195086764,87.51264794668263,86.99384719153053,87.02359328666562,2505031
2019-02-20,88.14179640540775,88.18053595288666,87.91983876612507,88.00236867916205,2356385
2019-02-21,87.95358698046564,88.42474980493989,87.88867226468966,87.99725728045435,1962588
2019-02-22,87.35135729257902,88.46541543104846,87.34166471073743,87.62690361713629,1502532
2019-02-25,87.01509532880809,87.73659752737731,87.01011522207075,87.25356461074009,2990298
2019-02-26,86.93307048019813,87.40456522172063,86.76393949296047,87.17285113701479,2870035
2019-02-27,87.73770147055957,88.08158809613725,87.39892093066496,87.76576603287472,4834269
2019-02-28,87.30869011863462,87.89152548212704,87.0199033753301,87.62667957938982,4817505
2019-03-01,87.923586903258,87.9640027439354,87.59662973645584,87.79348115497608,1391835
2019-03-04,88.29391900777024,88.36697136055285,88.21673472933671,88.30525770778304,4850610
2019-03-05,87.97588663871699,88.09440222138697,87.68793407911654,87.8642161688023,2557794
2019-03-06,88.7266166605755,89.0228541720047,88.61118726740837,88.73962168410192,2825086
2019-03-07,89.42513528571685,90.20949788215582,89.4236597290621,89.67482587981877,3422205
2019-03-08,89.52132442071498,90.00104535019511,89.09238714082882,89.4085629870496,2449648
2019-03-11,88.35743887629029,88.72401355512275,88.06158016026929,88.70096684563735,1863306
2019-03-12,88.20309656442397,88.72138169139511,88.15715028415909,88.31218645909102,1992243
2019-03-13,87.67755478771839,87.86009156892729,87.4056538578243,87.77720701724915,3152453
2019-03-14,87.45195277365924,87.72414122532108,87.38998981378067,87.39494080802719,4859983
2019-03-15,88.39381238430555,88.6187079786356,88.11966502643033,88.48120528863808,3662200
2019-03-18,88.55145595393917,89.32606599485612,88.50425853267569,89.04449123706226,4532236
2019-03-19,88.89067689361167,89.09810070412259,88.78058046018633,89.06575399461461,3263204
2019-03-20,89.04881468784158,89.5670627185138,89.01135504227412,89.0826971862884,2483971
2019-03-21,89.26384329280043,89.5878136800713,88.95423855797225,88.99889910072358,1468625
2019-03-22,88.50441267017494,88.82342267238866,88.32390401556898,88.43234547494288,2107226
2019-03-25,88.30419209547014,88.90567511385821,87.97845183935921,88.02956219054849,4526633
2019-03-26,87.68970288638296,88.03756141584647,86.8289044720662,87.47453326302288,1644542
2019-03-27,87.80138009344017,87.96009799482175,87.5662397132325,87.65156103272128,2817784
2019-03-28,88.00808040798036,88.21615138796123,87.68529686473809,87.77935987227565,2085295
2019-03-29,87.63504388281291,88.02936400445124,87.34043423342247,87.74069952123821,1669740
